"Hash","FilePath"
"DD7EA9DE66AA58EA1A02B0B24A6FB6BCC4BA00E3CF00BF364D413A94DA510F38","C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_avrcptransport.inf_amd64_c7f439df9cd7da7b\Microsoft.Bluetooth.AvrcpTransport.sys"
"D428F6D1FA55D2E7C4C66FBE3AF5BFB2F67F339EF0BE8D429FB0640BF6975DBF","C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_hfp.inf_amd64_00bbfa3e23813143\BthHfAud.sys"
"EADE7C5303823224D2E28BFF4ECD51FE29AF5BE6DE3C99ED6F448F451E4E6798","C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_hfp.inf_amd64_00bbfa3e23813143\BthHfEnum.sys"
"D2E0A450E8BCFA4B7B1181CB8130858F55F29B63067CF95F8346FC81070BE0C4","C:\Windows\System32\DriverStore\FileRepository\minictadriver.inf_amd64_b9c4b884160f3fbd\MiniCtaDriver.sys"
"4EB00E751F4517EDEFFEE1225EF5E188B352D062B67F4B7D8B885344FEBF141D","C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_853f25e6dfcab144\ibbus.sys"
"211BDC6BB0720EE7221D77F205BD828AB4172AC4F454877BEAF5E3D74419442C","C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_853f25e6dfcab144\mlx4_bus.sys"
"B712379CA3ECE73EFE1A9DD1BB94BC7CA0C4E3D68FCCA9A99888F67E11AF00E8","C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_853f25e6dfcab144\ndfltr.sys"
"4BE9617627ADB71A2E5321D77EE54B6BF0EC97C8003753E8B733219A6CB43114","C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_853f25e6dfcab144\winmad.sys"
"D9C3D761561DEE8DEED149352EFEBE9A71DA6AE32F0D6170D019D88F64344778","C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_853f25e6dfcab144\winverbs.sys"
"55BACC7404E81467326A0059846FBC4E228467914A277FB93656876410F4240F","C:\Windows\System32\DriverStore\FileRepository\modemcsa.inf_amd64_e6b657ec0fd7d3e7\MODEMCSA.sys"
"94C9DB4444E55B3CDD0CCFB3CE48CC7B781C77A5F4D02BF7C9CE83C0F0CEBC8E","C:\Windows\System32\DriverStore\FileRepository\monitor.inf_amd64_5ec6500792d2b4b4\monitor.sys"
"9ED1F6D7DE917CF5B387EB1856BF2EA6BE69CDC804ADB3CAB00B00647C25C163","C:\Windows\System32\DriverStore\FileRepository\mpi3drvi.inf_amd64_1ba85cce0a3d163d\mpi3drvi.sys"
"FCD4C496FAAD93E2354EAA952EAE553587B2C5FD48F4453399CBC4F2B50E912F","C:\Windows\System32\DriverStore\FileRepository\mptfcore.inf_amd64_9d25cf38fa93700e\MptfCore.sys"
"F1DDAFE159437F307979E532B07A87F2A00A00646155B5265B0AA3B60D6EFE34","C:\Windows\System32\DriverStore\FileRepository\mptfcustomizeiosignalclient.inf_amd64_95d3d2051f4adeb3\MPTFCustomizeIOSignalClient.sys"
"D614AD3236B0477F9CA6FA5D62C604D27F9F33C2796331658C21B1A61C8B45A6","C:\Windows\System32\DriverStore\FileRepository\mptfpowerlimitclient.inf_amd64_0fc4898eb0270d28\MptfPowerLimitClient.sys"
"8DE289962010A797F851C51DFA7F54711F7A6BCE48309AD9F4EFFBB0A0B95D3B","C:\Windows\System32\DriverStore\FileRepository\mptfpowersourceclient.inf_amd64_7415a372a9b878ab\MptfPowerSourceClient.sys"
"28F5E29D58B872226B86AC7782D022214E3D70BCB80BD5DA58C000EDCFE2F616","C:\Windows\System32\DriverStore\FileRepository\mptfpowertrackercore.inf_amd64_53fba0c08c7bc6bf\MPTFPowerTrackerCore.sys"
"C25640C59C9A20502DE5A1A7195B9A343F21BABF649EFDB9AFD312A2E3D7B070","C:\Windows\System32\DriverStore\FileRepository\mptfthermalpolicy.inf_amd64_123a275dbcea016b\MPTFThermalPolicy.sys"
"72EE4E962868C1C345A8D4E93ADE0CCD919C369471DE4D049BEF59BD3642407B","C:\Windows\System32\DriverStore\FileRepository\mrvlpcie8897.inf_amd64_668551398886eaf3\mrvlpcie8897.sys"
"A2E4235B03EF98D12C8EAE6D4160340CEE0BFF5A66193D6BFD7AAC1250A17AE9","C:\Windows\System32\DriverStore\FileRepository\mscustomizedio.inf_amd64_f91611b04b77d61f\MSCustomizedIO.sys"
"5F38D7749E62C015A753F77F325C4B886F2C5703DB090D865378BEE15E2086E7","C:\Windows\System32\DriverStore\FileRepository\msdv.inf_amd64_cf7b20ca1befa796\msdv.sys"
"273B2B6C9B66F907F21561086240678E115BE27B6CD2B950624EFBDB5B9CFDA4","C:\Windows\System32\DriverStore\FileRepository\msgpiowin32.inf_amd64_f4bd28ea8a841723\msgpiowin32.sys"
"3481E2D174FE85699BCBDE28FE2E45A2E33889D03B9AB1BB556CE9A325DB63B8","C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_d34afda7d0853ff0\atapi.sys"
"B3437407A2381935B4F3FAC1152F7B85302D21B268C10058649199A7E1D3D51E","C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_d34afda7d0853ff0\ataport.sys"
"76F3CD3DE1183C6EBD83C2842D8DB5CBF67FDA28B1EE0F8C79AB2710812C588D","C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_d34afda7d0853ff0\intelide.sys"
"5D9C076AF5D781EA889553D0BDE1E152C7CEFD276270219E217D20DE12B45100","C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_d34afda7d0853ff0\pciide.sys"
"2D2ADED64398CAC51C32DBD8BD5BFE97DB1ED7DACF5EEC764255E3FBDA4BC085","C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_d34afda7d0853ff0\pciidex.sys"
"B94D906A8D8B396E8B64FF392405767CD1230CA92DB885077EA958F55B7AA086","C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_d34afda7d0853ff0\storahci.sys"
"0CB695CDD5EDD557ED9E544E2DAD3FE9EC6684F81C1B7BBFF0A841BF1C495339","C:\Windows\System32\DriverStore\FileRepository\msmouse.inf_amd64_097bbd709f0c4972\mouclass.sys"
"0675A2D2B5488AF06ED72F13F687290189A61111CA048C33122657B07FD74458","C:\Windows\System32\DriverStore\FileRepository\msmouse.inf_amd64_097bbd709f0c4972\mouhid.sys"
"15B5A47CFF67EF58DF5712D97BD9C32AA2575568F5C4243F760E39A51E7B0FB3","C:\Windows\System32\DriverStore\FileRepository\msmouse.inf_amd64_097bbd709f0c4972\sermouse.sys"
"46B916329C1E92F4D47A1EA9F5F2D92F72BDB624B0297DF2BADFEFBEB4B8C6DE","C:\Windows\System32\DriverStore\FileRepository\msports.inf_amd64_bebdc4f4e2cf2459\parport.sys"
"59D9888A42E20FAEFF78BC3312E0015148C5C21ABCB0799E1C93FE24B70210F8","C:\Windows\System32\DriverStore\FileRepository\msports.inf_amd64_bebdc4f4e2cf2459\serenum.sys"
"0CCE651E05C888A994C4370233E0F68ECE99821E652CF075EA389A1B8F62515F","C:\Windows\System32\DriverStore\FileRepository\msports.inf_amd64_bebdc4f4e2cf2459\serial.sys"
"B158D81780504AB412C17BB9DB0C710F6AD9C7F2B75E7095C2FC2FC1847DC9A0","C:\Windows\System32\DriverStore\FileRepository\mssmbios.inf_amd64_3b543e16c86a5331\mssmbios.sys"
"4369721F303964ABBCA32FE31FED43EE449ECD2705982090B902741EF6C5AE17","C:\Windows\System32\DriverStore\FileRepository\mstape.inf_amd64_5c2894d12b03fbad\mstape.sys"
"9403AF57B54F76A2058D481710FFBF6DFF1A6AC4BAE6ACAFE19D85A3B8A91788","C:\Windows\System32\DriverStore\FileRepository\mstemperaturesensor.inf_amd64_e6416178cf21e107\MSTemperatureSensor.sys"
"D533455E91A53ECC4F04CF2CB5DCBF9929BAC53A46AF8BE8147B3BE49068C945","C:\Windows\System32\DriverStore\FileRepository\msux64w10.inf_amd64_f329abee714f5000\msux64w10.sys"
"C68818CE3ACF1B50A8B39690489A2F51D73BA61A397D22F7B907BCABDBFFAECB","C:\Windows\System32\DriverStore\FileRepository\mtconfig.inf_amd64_ce80d8d11155184b\MTConfig.sys"
"55CA3903D53AEABE3297CB5A52598CAB2775D28F9821B94F124FEFA6302EE4B5","C:\Windows\System32\DriverStore\FileRepository\mvumis.inf_amd64_f0f4d0c799bb854a\mvumis.sys"
"54EC7351942999E71100B89379EFBBA36E5002F663BD76E0C37E5133C6F7ADD3","C:\Windows\System32\DriverStore\FileRepository\net1ic64.inf_amd64_93678a2d694d4579\e1i68x64.sys"
"8C6C4579048D0D9C43742DBD55CB2E704914D46016BBBF68FCD860320605C6F1","C:\Windows\System32\DriverStore\FileRepository\net1yx64.inf_amd64_3e5c319fac7067a7\e1y60x64.sys"
"48A162B6EF7F56F4807A75FEF909B2F76773F6C27E5B26C0CFA8F46559755CA2","C:\Windows\System32\DriverStore\FileRepository\net2ic68.inf_amd64_7af2e2aa52ab9b71\e2f68.sys"
"61C4470C67C1BBA0D17010E6C09CB98F2D6CB1A605FBB34AD14AA50F7301E2AF","C:\Windows\System32\DriverStore\FileRepository\net44amd.inf_amd64_6af2734d06d3e49f\b44amd64.sys"
"939B933E80BA901B1906C74E3C5F730DAC7C66F54ECA3650DD431572F34B95ED","C:\Windows\System32\DriverStore\FileRepository\net7400-x64-n650.inf_amd64_213b9c153c9b4d01\lan7400-x64-n650.sys"
"280971BC1C60A42521F2FAD4841FE282EF3BC947F175BD7EA6A36E175DF1C743","C:\Windows\System32\DriverStore\FileRepository\net7500-x64-n650f.inf_amd64_7a936ac081dc1b16\lan7500-x64-n650f.sys"
"C3CAFF165643EE59E5CBC1FD1815885C8F86A46858B5521603D6C1F25CA72BE4","C:\Windows\System32\DriverStore\FileRepository\net7800-x64-n650f.inf_amd64_bfc44179ca196669\lan7800-x64-n650f.sys"
"6FC404E489D2443188DAE5FF58E7AD6ECE05C5D36EE6DF6A18201443583ECCBE","C:\Windows\System32\DriverStore\FileRepository\net8185.inf_amd64_73f80bb398515a03\RTL85n64.sys"
"DBC8680B639CA3CDC664ACF9344FCA503CAD318472D5D42805C27F4CA6B524AA","C:\Windows\System32\DriverStore\FileRepository\net8187bv64.inf_amd64_4295cf068229eafc\RTL8187B.sys"
"DD349421CD92CBE591136EDB0B66352B891D5624756E6E5EE40ADF3A8F52A58B","C:\Windows\System32\DriverStore\FileRepository\net8187se64.inf_amd64_a25c5622ec3aeb75\RTL8187Se.sys"
"3868EE0DD6A9FD05FC5EB16FE53F6874A335EB3D46D0B37B2CBDB79A9576DB04","C:\Windows\System32\DriverStore\FileRepository\net8192se64.inf_amd64_3d81196084e3f594\rtl8192se.sys"
"C79510205E7032BC3E8E2BE477C646D93846BC42397A4D808185F3B5F18FDB28","C:\Windows\System32\DriverStore\FileRepository\net819xp.inf_amd64_ff7a5dd4f9b1ceba\rtl819xp.sys"
"C71D022346F54F9423978EA7E6DEA7E450A9EB96B0DB764331FFC2E566C7BA91","C:\Windows\System32\DriverStore\FileRepository\net9500-x64-n650f.inf_amd64_566fa98f770451d2\lan9500-x64-n650f.sys"
"C33BE6652D6FF2AF9F54FAA11ACC1EC1801977BE61DEF9425A594966F270B2C7","C:\Windows\System32\DriverStore\FileRepository\netaapl64.inf_amd64_56f23639c9617984\netaapl64.sys"
"A1F6CAECB25BDD17963F9EF836030263C0ECC69E9D4C3EB8BFED971882824941","C:\Windows\System32\DriverStore\FileRepository\netadapter.inf_amd64_c1c4a664a4282894\vmnet.sys"
"900DAB67810607208D37C7EF441D607D11D294650183475AF50158FAECEC7CCE","C:\Windows\System32\DriverStore\FileRepository\netadapter.inf_amd64_c1c4a664a4282894\vmnetadapter.sys"
"DDBDCECA004626093C1A9866B7EB3EC3B8A5992CAF8BB60F41456E134E2425C2","C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_e4b0b7be4ba10fc1\Qcamain10x64.sys"
"8047E2D20724B464B481F06C3AC1FA5734E97F7EC0D86EFEECD76480C84B3959","C:\Windows\System32\DriverStore\FileRepository\netathrx.inf_amd64_ba496c81c003f721\athwnx.sys"
"66FABC9BD554254AEDA9F1FAF7F46C4E99CA64CCFD8D88FC8ECF2A62A4EF0C9F","C:\Windows\System32\DriverStore\FileRepository\netax88179_178a.inf_amd64_be76888d30e8464a\ax88179_178a.sys"
"0C41A77B0E795D7342063030039200220D2D13B292E70A2191D8FE6EBFBF6C35","C:\Windows\System32\DriverStore\FileRepository\netax88772.inf_amd64_8cf5f634aa308898\ax88772.sys"
"388107153B70C3107CE2DB72E319A15EF78A6BE776D155F5ECE9F9A64A3B8814","C:\Windows\System32\DriverStore\FileRepository\netbc63a.inf_amd64_adc1c27c4a8b0d4f\BCMWL63AL.SYS"
"64CBE1AA061F0CC761A6D9E3C0E4C484EE09CACA932CB18D1947BC7D9F893BA3","C:\Windows\System32\DriverStore\FileRepository\netbc64.inf_amd64_4c416384b17ee84f\BCMWL63a.SYS"
"A1F6CAECB25BDD17963F9EF836030263C0ECC69E9D4C3EB8BFED971882824941","C:\Windows\System32\DriverStore\FileRepository\netbridge.inf_amd64_1c40c369eff72dc1\vmnet.sys"
"483C378A7D9F006E6D9AD7755642DADE3C86D6345CE4EE64993EA94D45AFBFCD","C:\Windows\System32\DriverStore\FileRepository\netbridge.inf_amd64_1c40c369eff72dc1\vmnetbridge.sys"
"8FCA12E3ABA77F5A64A54431969EDC8B32E1A8F3F6FC06282120FE003B2BE1B9","C:\Windows\System32\DriverStore\FileRepository\netbvbda.inf_amd64_56ee89d4fc21125e\bxvbda.sys"
"F8AD618DE3B48BA90C1A8312F5F7461A00A0B6567719E87B273CA2810C743F3F","C:\Windows\System32\DriverStore\FileRepository\netbxnd0a.inf_amd64_9744de6fd6c11c4f\bxnd0a.sys"
"D31B1A4C81B501A64ED4372EC1AAC9309C1F2A8D00B9FD44D5B7B406F8DFBFD3","C:\Windows\System32\DriverStore\FileRepository\netbxnda.inf_amd64_5cfb6a07d9d75a4a\bxnd60a.sys"
"3BDA5ECECF23539886FE25A3265F189F5622E53DFEA13F6B01850F799A8CA68C","C:\Windows\System32\DriverStore\FileRepository\netcxrd.inf_amd64_f52559fbd6fdac03\netcxrd.sys"
"1872134ADE262953128BF8FC07E41A5BE9AEBB58BD859D152991C1EACB9ADB41","C:\Windows\System32\DriverStore\FileRepository\nete1e3e.inf_amd64_71ee3a27d9580084\e1e6032e.sys"
"3B0A51E1FC4D5BD3E7EC182799AD712AEEAF1DCD761D7E98BEC8A0A67F7334AF","C:\Windows\System32\DriverStore\FileRepository\nete1g3e.inf_amd64_1bcc7029f170b19a\E1G6032E.sys"
"2DBFFF4B7BC30453830523E1BDC8737DD6101102B2E178D4FABD051FF8D01DD4","C:\Windows\System32\DriverStore\FileRepository\netefe3e.inf_amd64_c4fbd94d20e3c73c\eFE5b32e.sys"
"617FE6326D478FB61827B8161D163EF2C7DE2D5D404507922C48DC7935FF9FFA","C:\Windows\System32\DriverStore\FileRepository\netelx.inf_amd64_b821dc8c43094e14\ocnd65.sys"
"53AF6CD54EAE4D4952BC1FA57225A6A376D27E61E7EEFD00ACAF6C1D9346BE0E","C:\Windows\System32\DriverStore\FileRepository\netevbd0a.inf_amd64_512a9cc3d08dc137\evbd0a.sys"
"60FE372E60F532099A242EF73C24C142CEB66CE7B1F7CA48B826A02D9DD513C9","C:\Windows\System32\DriverStore\FileRepository\netevbda.inf_amd64_91e7b11f1ed1cdab\evbda.sys"
"2B26F6EB701F48E092DED6A7B888F24736F2899EE81D54DD4B1E9DF7CFD36E7A","C:\Windows\System32\DriverStore\FileRepository\netg664.inf_amd64_f4299f18c1844724\SiSG664.sys"
"C748C0E9E7199BB608F24C1DC3FCE9A7B515719D6A7D08B7247862086B067B90","C:\Windows\System32\DriverStore\FileRepository\netjme.inf_amd64_7d2f6f04d092b277\NETJME.sys"
"9128F825403B26A39BC769A53555DF1FD2B82882AF1384135D0329FCF2BBAC6D","C:\Windows\System32\DriverStore\FileRepository\netk57a.inf_amd64_a4804fffb8ffc2e6\k57nd60a.sys"
"765C6C98432A9AB6FF73B8D984C69886B115CBBD365E95877C61E52AA16B1AE3","C:\Windows\System32\DriverStore\FileRepository\netl160a.inf_amd64_24496b197c188680\l160x64.sys"
"ACAEFB839CF7A3113D026B9A715994C3DFF8797D73B991253959EF606C4FBC00","C:\Windows\System32\DriverStore\FileRepository\netl1c63x64.inf_amd64_20b3691d6e7445a9\L1C63x64.sys"
"EC3C17EE09F05E08B7BA6D3DCC5018804ED5D254A3CF9245B571CF26BE4B7200","C:\Windows\System32\DriverStore\FileRepository\netl1e64.inf_amd64_616d8a2e59fc462f\L1E62x64.sys"
"1868CBF823DE3B2A8A5E431D9FF29C2E809932F004EBEEA523DA491466FA71DB","C:\Windows\System32\DriverStore\FileRepository\netl260a.inf_amd64_39ee03ea6ee818e4\l260x64.sys"
"9C57B73E6AA751680D1D588ABA374F8FA31592D834D6FE669003D6285F3DFD1C","C:\Windows\System32\DriverStore\FileRepository\netloop.inf_amd64_768107cfce81988e\loop.sys"
"B2CBDB7E4FBA8C1F59B1FE4AD02FBCE7EF514781FA7FAEF5C368F457E63D1A9F","C:\Windows\System32\DriverStore\FileRepository\netmlx4eth63.inf_amd64_59e293fc00a669f4\mlx4eth63.sys"
"453AD7F8590ADB357405D6DEEC5F868BA4B09AA351D4ABED64EAC6CF0B7754F9","C:\Windows\System32\DriverStore\FileRepository\netmlx5.inf_amd64_daa0dfc87505ee8d\mlx5.sys"
"FDA9D5CD481443882CA5B7E386EA78BF3115A0B9980E0B46A9B67A553F0B4709","C:\Windows\System32\DriverStore\FileRepository\netmyk64.inf_amd64_2f029cbaae1f9a8c\yk63x64.sys"
"50256EEADBBC5CCCF3EBAEB9020D91EDB9961E7404BD41067A4290362BE6962F","C:\Windows\System32\DriverStore\FileRepository\netnvm64.inf_amd64_3dc2e896fdc07ff7\nvm62x64.sys"
"B665AFA1ADE149595ACBD2D0661F9255ED68B28ACA2856076967A8076A09002E","C:\Windows\System32\DriverStore\FileRepository\netnvma.inf_amd64_f3a84765144777ee\nvm60x64.sys"
"94734AEF0F2698863C0570C05955B3C297B038DFE74A759896588C4AAAAB557F","C:\Windows\System32\DriverStore\FileRepository\netr28ux.inf_amd64_2613a90929adebda\netr28ux.sys"
"E6C6321820AFB4D3ABF2DAF894EFE0E8FC308F5DE6F9FE2FFE56F89A319C8C0E","C:\Windows\System32\DriverStore\FileRepository\netr28x.inf_amd64_bd4998128e365665\netr28x.sys"
"B3C9DE37442028B5762A938BF7F43DB688CFAB371D748598E1F89CCDD8A43049","C:\Windows\System32\DriverStore\FileRepository\netr7364.inf_amd64_3d06f050b5db1b2c\netr7364.sys"
"C580B88292CE3D89BD908A2D8E6B95DBDFA87E9B41A91F76461451588B7A8FD5","C:\Windows\System32\DriverStore\FileRepository\netrndis.inf_amd64_044f418ea072e1ee\rndismp6.sys"
"71C4F56BBFE617F40C247C42777D1861DC182275695658479E779A5B6ACEA896","C:\Windows\System32\DriverStore\FileRepository\netrndis.inf_amd64_044f418ea072e1ee\usb80236.sys"
"82C02EDB30D4FA1145AB1818F9FCE0B73FEB1B94C138B5513794F25FAC85F2CC","C:\Windows\System32\DriverStore\FileRepository\netrtl64.inf_amd64_e646b306d9138846\Rtnic64.sys"
"6BA952BB6BF9734E0AA2BE429FEF6E73E6EDA66056EADC7F4C3D6A9D8BB92F9A","C:\Windows\System32\DriverStore\FileRepository\netrtwlane.inf_amd64_712ecdf5e135a17c\rtwlane.sys"
"77FB368F7AC635C0B29744BB6CCDC5A8469D758528399BEEC0C59125E81DF8B6","C:\Windows\System32\DriverStore\FileRepository\netrtwlane.inf_amd64_9f581aa49737d7bf\rtwlane.sys"
"9EBA55A4A00534F9BFC98AE3F9F7C36247CB2904514DC572FE8014A6F1ED56A1","C:\Windows\System32\DriverStore\FileRepository\netrtwlane01.inf_amd64_e88ba65a7546f702\rtwlane01.sys"
"C0BAC12F5EAC0A9150C26041362D7DDDB7451278C35777AA52BEB66F620C9FF2","C:\Windows\System32\DriverStore\FileRepository\netrtwlane02.inf_amd64_d6658a77ca81746c\rtwlane02.sys"
"3C68CCD54F36423D9BA3D08382FCE02781F8D61BDCD071C80C5DFB04111A4688","C:\Windows\System32\DriverStore\FileRepository\netrtwlane6.inf_amd64_8152fd301154d940\rtwlane6.sys"
"2EC3BFE279ECF866D9CA69AFCAC0AEE502A10DD02FCFB57A350E61A1F51CF484","C:\Windows\System32\DriverStore\FileRepository\netrtwlane601.inf_amd64_627a776127ba32ed\rtwlane601.sys"
"BB8D21BF26568ECE0599D8469121C73A6AE847203C110B6F0B94B5E7F76D6DF6","C:\Windows\System32\DriverStore\FileRepository\netrtwlane_13.inf_amd64_34c21e0a7f9c97b4\rtwlane_13.sys"
"E2F709B25B504BEF2C7B10D2ACAB3966EF62328C1AC5F3E04CA156DE4391D067","C:\Windows\System32\DriverStore\FileRepository\netrtwlans.inf_amd64_e0770fc2820687e2\rtwlans.sys"
"6EF2E531AE7A8A636FDED68EA679BCCF692758D905BEC35053A240131ADA3463","C:\Windows\System32\DriverStore\FileRepository\netrtwlanu.inf_amd64_2814b0012fc3a833\rtwlanu.sys"
"0F03752E6E8D4E9E2B648BEA26AD2D577A13454D929AAC57F0B0E1835CD15B19","C:\Windows\System32\DriverStore\FileRepository\nett4x64.inf_amd64_345dd70a1546350e\cht4nx64.sys"
"737A4AF06B2589BBD0C90CA97F00EA71A1AFACB4278E550A02CBE94155CAC489","C:\Windows\System32\DriverStore\FileRepository\netv1x64.inf_amd64_b0aef9976b305f93\v1q63x64.sys"
"19A1F2FCE0FCB6358F2E71F4E63B629260ACAB47E1B94FE123BBA68C7C46B5BA","C:\Windows\System32\DriverStore\FileRepository\netvf63a.inf_amd64_6d0895d8fed6bb96\fetn63a.sys"
"24C19F5F0B5FBF584EB78692C7CDF9100C20E85F2A86142F6D88FA4BB1A15065","C:\Windows\System32\DriverStore\FileRepository\netvg63a.inf_amd64_dd38edc9e96390ae\getn63a.sys"
"5CB6E77B582990932082BCE8D7B4EDCBC856387B372F5576FFBE3AC68D7E5EC8","C:\Windows\System32\DriverStore\FileRepository\netvwifibus.inf_amd64_ab4e111fe8221178\vwifibus.sys"
"A6ADFBEE8AD0CDAEE9C513F8ECC8074F35E65331A793E84928AB4A6DDD0FF512","C:\Windows\System32\DriverStore\FileRepository\netvwifimp.inf_amd64_d5d60e62de4bba77\vwifimp.sys"
"B8CB13863C1F0C589C008E191A393DF241F3067DD7CADE02B3B7D36B28BBA2ED","C:\Windows\System32\DriverStore\FileRepository\netwbw02.inf_amd64_d0afc216e2ec6863\Netwbw02.sys"
"71D6AC59541091FA8D7B421E360075916CCFE20B6CF68D15E4D9224F05616D91","C:\Windows\System32\DriverStore\FileRepository\netwew00.inf_amd64_cc8804127f78dd92\NETwew00.sys"
"801C2A1F12E6F0D646E92C98477FCDB84C6743803CD7365B774B0F88EB650584","C:\Windows\System32\DriverStore\FileRepository\netwew01.inf_amd64_a78e41f934de228a\NETwew01.sys"
"DB6AD436A4AF7D94F8BB3159EF0E0A34AD93F9419957FF8AFC9978FB664CD3FF","C:\Windows\System32\DriverStore\FileRepository\netwlv64.inf_amd64_786cb697586229e5\netwlv64.sys"
"301158F3F6D22E1716DA51D5B161EC9DCC3A045808E5D487DE453F004EC63D64","C:\Windows\System32\DriverStore\FileRepository\netwmbclass.inf_amd64_45c6b18e95be1a81\cxwmbclass.sys"
"898DCBBBF94875059CD328B0FC75BE36A4E3DD471C6E28BFAE064BCF84349518","C:\Windows\System32\DriverStore\FileRepository\netwns64.inf_amd64_d630255fa92e6727\NETwNs64.sys"
"0F63D39C0382027ABF9C74FCF265A0510F75D9727F66F76C1FE87B2360248C53","C:\Windows\System32\DriverStore\FileRepository\networkprivacypolicy.inf_amd64_e708dfdee64c5e0e\NetworkPrivacyPolicy.sys"
"3D65A772C15440DF5895843185241D890CCDECA0E02DD6CF32CCB9B5849E31A4","C:\Windows\System32\DriverStore\FileRepository\netwsw00.inf_amd64_8bd5558c3d9b718a\Netwsw00.sys"
"24D33FB3DDD889157C606EEDE21CE943A90C658F1AC7BB596F031AA9409D92B3","C:\Windows\System32\DriverStore\FileRepository\netwtw02.inf_amd64_669639d5a41714fa\Netwtw02.sys"
"317C8979221D4797D04FD160FC9BDD2783044DCE34D66D0DF0290A24A2ADAB89","C:\Windows\System32\DriverStore\FileRepository\netwtw04.inf_amd64_28271e5be9a9f6f4\Netwtw04.sys"
"1D8CE74ED07FA3AABFAAAEB449A8401F9BCAD6FE93D31FC4EB11835CD978785D","C:\Windows\System32\DriverStore\FileRepository\netwtw06.inf_amd64_c5f16d20642e3070\Netwtw06.sys"
"90307417A5E75172971A77CA2DFA1C9FA479D55695F2CE879D5AE0E97C645277","C:\Windows\System32\DriverStore\FileRepository\netwtw08.inf_amd64_2fe3b54e7dee80b8\Netwtw08.sys"
"36E70311633AFFDE2CF0936F9F1A5D9206D5C7AB8680C622F124AD446C594724","C:\Windows\System32\DriverStore\FileRepository\netwtw08.inf_amd64_2fe3b54e7dee80b8\Netwtw10.sys"
"18E1A3736F2D1ECCE196C008A474ABBB430B3F1310C731D5B58D9E9F13DE90B3","C:\Windows\System32\DriverStore\FileRepository\netwtw08.inf_amd64_448906930b28afd9\Netwtw08.sys"
"4A4E11C34E00D392EFFF1458F5E50ACFB1BA2BAC6FA0D40096A0C2FD94202167","C:\Windows\System32\DriverStore\FileRepository\netwtw10.inf_amd64_400af1170541b7b0\Netwtw10.sys"
"1B1BEE877DEA7B3444A2F56D8CB6E1F6217639FC3C732F8D84BAB9E6AA161DAB","C:\Windows\System32\DriverStore\FileRepository\netxex64.inf_amd64_01587744078125a1\ixe60x64.sys"
"DE76EF2465D335A50E6DB50D4FD30FF368841BE2DCC00F460E1BF1F38B6E3343","C:\Windows\System32\DriverStore\FileRepository\nikd2midi.inf_amd64_10f12865a03948d7\nikd2midi.sys"
"EF78EE0E5FDEA12F2E077765422394DAB510C7536C6D8F8F3B8B71057C707AA3","C:\Windows\System32\DriverStore\FileRepository\nikd2usb.inf_amd64_d064dd58197e706d\nikd2usb.sys"
"C3279DCB633C5C5646A898E055E874E242213D097E8AB1E112CDDA03F6E79690","C:\Windows\System32\DriverStore\FileRepository\niks2m2audio.inf_amd64_e741907e843509d6\niks2m2audio.sys"
"DA6833FC2A4DAA20275F947653E6B0DDEFC978D6B9FD19215E133A1E1F6A1C86","C:\Windows\System32\DriverStore\FileRepository\niks2m2usb.inf_amd64_251138b38b3a4f33\niks2m2usb.sys"
"96569C25100F3E220243470D8C5A42A623B57E21F27064ACE8B8112543348701","C:\Windows\System32\DriverStore\FileRepository\niks4m2audio.inf_amd64_5a16b8f216518a3f\niks4m2audio.sys"
"73B85518B8EDD5ED20AE36D142CB88CABB5B77C2BD871A87E0943C2332ED6B70","C:\Windows\System32\DriverStore\FileRepository\niks4m2usb.inf_amd64_f7b0f626b9cc1ccc\niks4m2usb.sys"
"6845C1F5FEB5EC2CDFC30DD34014FAF8FD6B9AEF55594534EFCAB68AE6F40250","C:\Windows\System32\DriverStore\FileRepository\niks8audio.inf_amd64_6aac109c4b96f2c7\niks8audio.sys"
"30EA8881B494F3B3E65DD1831908E39CC146DB7E9D9FBD1642C5B012F23024DE","C:\Windows\System32\DriverStore\FileRepository\niks8usb.inf_amd64_fd18b9cd8ab4d20e\niks8usb.sys"
"FBFA2A0DBC6786568DDDD8BF990CCA0659C074B7652344DFBD99557FA567D12C","C:\Windows\System32\DriverStore\FileRepository\nikst4audio.inf_amd64_63a91fab421b6ce3\nikst4audio.sys"
